Product_Id,Product_name,Price,city_code,type_id
203,Suzuki,83000,2781,1
204,KTM,85000,1875,1
205,Bajaj,86000,1567,1
206,Royal Enfield,115000,2004,1
207,Suzuki,83000,1143,1
208,Bajaj,28000,149,1
209,Hero,14500,1798,1
210,Hero,32000,3620,1
211,Bajaj,62500,2911,1
212,Yamaha,122500,3549,1
213,Bajaj,24500,1899,1
214,TVS,78500,1903,1
215,Royal Enfield,102500,2330,1
216,TVS,28000,3421,1
217,Royal Enfield,130000,85,1
218,Royal Enfield,130000,2535,1
219,Bajaj,115000,1389,1
220,KTM,96000,2201,1
221,Bajaj,29500,3157,1
222,Yamaha,100000,2850,1
223,Royal Enfield,177982,138,1
224,Royal Enfield,202000,1915,1
225,Suzuki,950000,3416,1
226,KTM,113000,2685,1
227,Bajaj,45400,2099,1
228,Royal Enfield,105000,822,1
229,Ducati,885000,2008,1
230,Yamaha,30000,2317,1
231,Bajaj,22000,3372,1
232,Royal Enfield,115000,969,1
233,Bajaj,55000,3197,1
234,Bajaj,20000,3630,1
235,Hero,56000,1491,1
236,TVS,28000,4014,1
237,Hero,44000,2511,1
238,Bajaj,190000,396,1
239,Royal Enfield,78000,527,1
240,Honda,18787,988,1
241,Bajaj,51500,1723,1
242,Bajaj,54200,1276,1
243,Royal Enfield,175000,4227,1
244,Bajaj,48000,2249,1
245,Honda,40000,130,1
246,Bajaj,102400,3182,1
247,Yamaha,65000,2958,1
248,KTM,170000,2465,1
249,Bajaj,12999,369,1
250,KTM,87000,2052,1
251,Bajaj,45600,2338,1
252,Bajaj,42000,2373,1
253,Bajaj,47000,2751,1
254,Bajaj,31000,3774,1
255,Suzuki,72500,917,1
256,Suzuki,80999,1790,1
257,Bajaj,85000,3897,1
258,TVS,60000,1602,1
259,Bajaj,148999,4191,1
260,Bajaj,49000,1982,1
261,Hero,30000,4071,1
262,KTM,140000,469,1
263,KTM,237818,989,1
264,Hero,56000,1390,1
265,TVS,28000,1587,1
266,Yamaha,23600,3241,1
267,Royal Enfield,100000,1854,1
268,KTM,160700,3050,1
269,Royal Enfield,78000,3480,1
270,Bajaj,45000,2756,1
271,Royal Enfield,60000,227,1
272,KTM,150000,2981,1
273,Bajaj,37000,391,1
274,Royal Enfield,125000,3728,1
275,Bajaj,70000,4215,1
276,Bajaj,40000,3528,1
277,Yamaha,62000,4026,1
278,Royal Enfield,280000,3105,1
279,Bajaj,44000,2640,1
280,Royal Enfield,85000,3324,1
281,Bajaj,51000,3927,1
282,Bajaj,75000,2670,1
283,KTM,160000,616,1
284,Bajaj,106000,1878,1
285,Triumph,599999,2062,1
286,Honda,85000,2540,1
287,Hero,31500,2795,1
288,Hyosung,150000,3016,1
289,Jawa,210000,3033,1
290,Bajaj,50000,4197,1
291,Bajaj,29300,2469,1
292,Bajaj,35740,1930,1
293,Yamaha,24500,1164,1
294,Hero,45000,691,1
295,KTM,210000,852,1
296,Bajaj,70000,3865,1
297,Bajaj,37000,1481,1
298,KTM,150000,1433,1
299,Royal Enfield,71000,1550,1
300,Royal Enfield,100000,3115,1
301,KTM,160700,1225,1
302,Royal Enfield,78000,3835,1
303,Bajaj,45000,514,1
304,Yamaha,80400,1528,1
305,Royal Enfield,135000,1817,1
306,Harley-Davidson,350000,2155,1
307,Hero,57000,3217,1
308,Hero,76000,600,1
309,Bajaj,42100,4070,1
310,Yamaha,73000,333,1
311,Benelli,366000,973,1
312,Honda,61200,3973,1
313,Royal Enfield,82000,2517,1
314,Royal Enfield,120000,1451,1
315,Bajaj,40000,1477,1
316,TVS,80000,3486,1
317,Suzuki,81800,224,1
318,Bajaj,45900,1650,1
319,Royal Enfield,125000,1732,1
320,Bajaj,86200,3623,1
321,Hero,40000,1881,1
322,Hero,10000,2385,1
323,Hyosung,155000,646,1
324,Bajaj,46000,2780,1
325,KTM,215000,630,1
326,Royal Enfield,60000,3556,1
327,Honda,23000,1413,1
328,Bajaj,55250,970,1
329,Hero,58000,3659,1
330,Yamaha,66000,1886,1
331,Hero,55000,2453,1
332,Royal Enfield,89730,3015,1
333,Royal Enfield,108000,2203,1
334,Yamaha,314100,1448,1
335,Royal Enfield,125000,1900,1
336,Hero,18800,471,1
337,Harley-Davidson,417000,1948,1
338,Bajaj,105000,4120,1
339,Honda,20000,801,1
340,Royal Enfield,88000,3194,1
341,Bajaj,47000,326,1
342,Bajaj,95000,2066,1
343,Yamaha,108000,3825,1
344,KTM,186100,287,1
345,Honda,81500,3673,1
346,Bajaj,20000,2325,1
347,Bajaj,15000,3035,1
348,Bajaj,39000,3097,1
349,Royal Enfield,102500,2627,1
350,Royal Enfield,87000,1659,1
351,Bajaj,118000,2651,1
352,Royal Enfield,131100,3009,1
353,Honda,85000,4105,1
354,Royal Enfield,108000,1785,1
355,Royal Enfield,131100,3948,1
356,Honda,42000,315,1
357,Honda,45000,4206,1
358,Royal Enfield,87000,853,1
359,Royal Enfield,102500,1844,1
360,BMW,255000,2537,1
361,TVS,78700,2519,1
362,Honda,62800,2939,1
363,Bajaj,35000,2478,1
364,Bajaj,33800,871,1
365,Kawasaki,125000,1422,1
366,Royal Enfield,146000,4098,1
367,Benelli,569400,1425,1
368,Indian,1900000,1522,1
369,Kawasaki,600000,212,1
370,KTM,185000,2375,1
371,Hero,32000,3615,1
372,Hero,38000,2680,1
373,Bajaj,35000,2773,1
374,Hero,42000,2815,1
375,TVS,9350,1656,1
376,Kawasaki,330000,3693,1
377,Hero,36500,813,1
378,Hero,38000,3073,1
379,Royal Enfield,75000,2237,1
380,BMW,255000,3470,1
381,Honda,42000,3854,1
382,Benelli,230000,3477,1
383,TVS,31500,36,1
384,Bajaj,35000,3223,1
385,Honda,62800,468,1
386,Royal Enfield,46000,3926,1
387,Royal Enfield,109900,3317,1
388,TVS,9350,1141,1
389,Bajaj,35000,1740,1
390,Bajaj,65000,955,1
391,Jawa,175000,1630,1
392,Royal Enfield,126000,2383,1
393,Honda,25000,2054,1
394,Honda,89000,2519,1
395,Royal Enfield,160000,2128,1
396,Bajaj,130000,1153,1
397,Honda,33500,3560,1
398,Yamaha,128000,1311,1
399,Royal Enfield,143000,3973,1
400,Bajaj,31000,3773,1
401,Suzuki,72000,1051,1
402,TVS,108500,1507,1
403,Bajaj,74500,2840,1
404,Bajaj,24000,1161,1
405,Bajaj,80000,3391,1
406,Bajaj,81000,2710,1
407,Royal Enfield,115000,4084,1
408,Bajaj,130000,3172,1
409,Honda,33500,3234,1
410,Yamaha,128000,2108,1
411,Royal Enfield,143000,3923,1
412,Bajaj,31000,3051,1
413,Suzuki,72000,2065,1
414,TVS,108500,547,1
415,Bajaj,74500,1202,1
416,Bajaj,24000,2425,1
417,Bajaj,80000,2652,1
418,Bajaj,81000,524,1
419,Royal Enfield,115000,4213,1
420,Hero,56500,1240,1
421,Bajaj,75000,2678,1
422,Yamaha,72000,389,1
423,Suzuki,73000,4100,1
424,Bajaj,69500,889,1
425,TVS,78500,3342,1
426,TVS,87000,219,1
427,TVS,40000,2932,1
428,Mahindra,145000,4170,1
429,Royal Enfield,265000,432,1
430,Benelli,235000,3708,1
431,Harley-Davidson,400000,2115,1
432,Honda,30000,1994,1
433,KTM,140000,96,1
434,Yamaha,98000,2239,1
435,Royal Enfield,74500,3729,1
436,TVS,75000,2699,1
437,Hero,27500,3027,1
438,TVS,10200,3626,1
439,Bajaj,57000,3941,1
440,TVS,21000,2445,1
441,Bajaj,68500,1385,1
442,KTM,174500,3638,1
443,Royal Enfield,108000,4225,1
444,Hero,32000,1329,1
445,Hero,38000,3304,1
446,Bajaj,35000,1787,1
447,TVS,75000,3544,1
448,Harley-Davidson,400000,1019,1
449,Suzuki,50000,1159,1
450,Royal Enfield,118000,3747,1
451,Hero,27500,1215,1
452,Hero,33000,280,1
453,KTM,150000,2559,1
454,Bajaj,70000,476,1
455,Royal Enfield,105000,4013,1
456,Bajaj,135000,325,1
457,Bajaj,140000,2202,1
458,Hero,26000,3450,1
459,KTM,230000,1874,1
460,Honda,53000,2912,1
461,Bajaj,76000,1366,1
462,Bajaj,135000,1966,1
463,Bajaj,45000,1733,1
464,Bajaj,60000,527,1
465,Hero,40000,1802,1
466,Royal Enfield,133000,1210,1
467,Bajaj,25000,314,1
468,Suzuki,99999,3774,1
469,Honda,130000,2867,1
470,Hero,25000,3346,1
471,Bajaj,75000,2873,1
472,Bajaj,53000,3643,1
473,Suzuki,25000,677,1
474,Bajaj,46500,2919,1
475,Mahindra,18999,4302,1
476,Mahindra,17800,3685,1
477,Bajaj,52000,4192,1
478,Honda,70000,1922,1
479,Yamaha,85000,2099,1
480,Royal Enfield,150000,3616,1
481,Royal Enfield,115000,723,1
482,Honda,93200,3183,1
483,KTM,155000,508,1
484,Bajaj,78000,3310,1
485,Royal Enfield,85000,17,1
486,Bajaj,43000,54,1
487,TVS,50390,728,1
488,Royal Enfield,128700,1039,1
489,Harley-Davidson,510000,1891,1
490,Yamaha,65000,3322,1
491,Honda,55000,929,1
492,Royal Enfield,126000,3082,1
493,Hero,53300,1214,1
494,Bajaj,76000,3480,1
495,Bajaj,140000,2411,1
496,Bajaj,13600,4060,1
497,TVS,73000,736,1
498,Bajaj,17000,940,1
499,Bajaj,29000,1492,1
500,Suzuki,49000,3259,1
501,Harley-Davidson,371100,2993,1
502,Bajaj,30000,984,1
503,Bajaj,70000,3366,1
504,Royal Enfield,131000,1011,1
505,Bajaj,65000,2270,1
506,Hero,65000,4035,1
507,Royal Enfield,96000,2985,1
508,Bajaj,28500,1826,1
509,Bajaj,62400,90,1
510,Royal Enfield,85000,2563,1
511,Bajaj,66000,786,1
512,TVS,85000,2349,1
513,Bajaj,18551,3087,1
514,TVS,95000,845,1
515,Bajaj,130000,367,1
516,Royal Enfield,98000,2564,1
517,Honda,53400,4082,1
518,Bajaj,120000,926,1
519,Honda,58000,1065,1
520,Yamaha,97000,4164,1
521,Bajaj,38000,3615,1
522,Bajaj,24500,825,1
523,KTM,129000,595,1
524,Bajaj,20000,3228,1
525,Royal Enfield,123000,1721,1
526,Royal Enfield,62000,3197,1
527,Yamaha,82000,1329,1
528,Honda,24500,413,1
529,Yamaha,59300,3476,1
530,Hero,41000,478,1
531,Yamaha,80000,488,1
532,Royal Enfield,93500,528,1
533,Honda,130000,1021,1
534,KTM,155000,427,1
535,Bajaj,75000,783,1
536,Suzuki,25000,3769,1
537,Bajaj,53000,2122,1
538,TVS,50390,2199,1
539,Honda,93200,545,1
540,Honda,55000,1788,1
541,Bajaj,43000,4046,1
542,Yamaha,82000,2246,1
543,Royal Enfield,123000,3216,1
544,Royal Enfield,62000,664,1
545,KTM,150000,1713,1
546,Bajaj,22500,2654,1
547,Yamaha,59300,2095,1
548,Bajaj,69000,4166,1
549,Bajaj,24500,296,1
550,Bajaj,75800,20,1
551,Hero,41000,91,1
552,Yamaha,80000,3978,1
553,Royal Enfield,93500,2144,1
554,KTM,129000,2072,1
555,Honda,24500,1370,1
556,TVS,30000,4066,1
557,Benelli,225000,2011,1
558,Harley-Davidson,355000,498,1
559,TVS,58000,3896,1
560,Bajaj,60000,4097,1
561,Suzuki,75200,3395,1
562,Royal Enfield,130000,2992,1
563,Bajaj,26900,4066,1
564,KTM,145000,3861,1
565,KTM,154000,1073,1
566,Harley-Davidson,350000,463,1
567,Royal Enfield,105000,2457,1
568,BMW,260000,3189,1
569,Royal Enfield,89900,348,1
570,Hero,25000,2716,1
571,KTM,220000,1448,1
572,KTM,150000,3862,1
573,Honda,60000,1497,1
574,Royal Enfield,110000,2836,1
575,Honda,42000,513,1
576,Yamaha,106000,816,1
577,Bajaj,34000,1134,1
578,Honda,55000,3687,1
579,Kawasaki,526300,4068,1
580,Bajaj,41000,2401,1
581,Royal Enfield,110000,3997,1
582,Honda,42000,682,1
583,Harley-Davidson,350000,2975,1
584,Royal Enfield,105000,2532,1
585,Benelli,785000,2233,1
586,Honda,22000,1120,1
587,KTM,165147,2348,1
588,Royal Enfield,90000,3562,1
589,KTM,140000,2646,1
590,Honda,16800,119,1
591,Royal Enfield,70000,3620,1
592,Suzuki,58000,2042,1
593,Hero,32000,1726,1
594,Hyosung,230000,2276,1
595,TVS,91800,2652,1
596,Royal Enfield,119000,2857,1
597,Hero,23000,496,1
598,KTM,210000,4041,1
599,Bajaj,43000,607,1
600,Bajaj,45000,3125,1
601,Hero,42000,3812,1
602,Benelli,440000,3800,1
603,KTM,72250,4246,1
604,Honda,18200,1429,1
605,Harley-Davidson,355000,1718,1
606,Benelli,225000,2166,1
607,Yamaha,106000,3696,1
608,TVS,58000,3252,1
609,Hyosung,395000,3018,1
610,Hyosung,140000,285,1
611,Yamaha,700000,3118,1
612,Hero,72000,2359,1
613,Yamaha,18000,3629,1
614,Ducati,1000000,2860,1
615,Triumph,750000,2869,1
616,Honda,29000,2362,1
617,Royal Enfield,120000,4049,1
618,Suzuki,1260000,2662,1
619,Indian,700000,3782,1
620,Bajaj,35000,3259,1
621,Royal Enfield,115000,3678,1
622,Hero,25000,2964,1
623,Royal Enfield,143500,3500,1
624,Royal Enfield,118000,3008,1
625,Royal Enfield,129500,3344,1
626,Yamaha,138000,4031,1
627,Bajaj,63000,3049,1
628,Jawa,200000,4262,1
629,Yamaha,77500,3755,1
630,Royal Enfield,99000,3073,1
631,Bajaj,27000,3012,1
632,Bajaj,44000,1825,1
633,Bajaj,28000,337,1
634,Yamaha,22000,823,1
635,Bajaj,19000,3027,1
636,KTM,126999,3941,1
637,TVS,25000,3927,1
638,Bajaj,90000,1887,1
639,Honda,89000,2200,1
640,Bajaj,47000,1060,1
641,Bajaj,119500,1236,1
642,Royal Enfield,130000,1416,1
643,Bajaj,62000,3724,1
644,Bajaj,70000,1800,1
645,Bajaj,31000,3652,1
646,Bajaj,41500,2363,1
647,Hero,52500,2849,1
648,TVS,36000,1544,1
649,Honda,40000,806,1
650,Royal Enfield,143500,3477,1
651,Royal Enfield,118000,4018,1
652,Royal Enfield,129500,1011,1
653,Yamaha,138000,2820,1
654,Bajaj,63000,2445,1
655,Jawa,200000,515,1
656,Yamaha,77500,853,1
657,Royal Enfield,99000,3233,1
658,Bajaj,27000,2927,1
659,Bajaj,44000,2846,1
660,Hyosung,160000,3574,1
661,Kawasaki,470000,3952,1
662,Yamaha,700000,1474,1
663,Royal Enfield,115000,3228,1
664,Honda,29000,3372,1
665,TVS,89000,1021,1
666,Bajaj,34000,3126,1
667,Yamaha,112000,3505,1
668,Honda,27000,3895,1
669,Hero,25000,2168,1
670,Suzuki,39100,4250,1
671,Bajaj,58500,1813,1
672,Royal Enfield,126000,3008,1
673,Hero,45000,3102,1
674,Bajaj,48000,3093,1
675,Bajaj,44800,503,1
676,Bajaj,20300,4071,1
677,Bajaj,62000,2426,1
678,Hero,45000,146,1
679,Bajaj,45000,539,1
680,Hero,16000,4004,1
681,Honda,43300,1026,1
682,Royal Enfield,135000,351,1
683,TVS,70000,1833,1
684,Hero,75700,2678,1
685,Royal Enfield,110000,3903,1
686,Bajaj,95000,3588,1
687,Yamaha,28000,1838,1
688,Royal Enfield,113000,4152,1
689,Honda,40000,1905,1
690,Honda,24000,4193,1
691,Bajaj,101300,525,1
692,Hero,28000,19,1
693,Bajaj,57000,953,1
694,Bajaj,89100,3591,1
695,Royal Enfield,108000,2490,1
696,TVS,93000,352,1
697,Bajaj,54000,1336,1
698,Royal Enfield,119000,3756,1
699,Hero,21100,1467,1
700,Bajaj,75000,3265,1
701,Bajaj,22000,1758,1
702,Bajaj,79999,1633,1
703,Suzuki,85000,624,1
704,Suzuki,52200,3197,1
705,Bajaj,48000,2095,1
706,Royal Enfield,120000,4287,1
707,Royal Enfield,120000,1696,1
708,Hero,29500,2167,1
709,Hero,51300,394,1
710,Hero,35242,2978,1
711,Bajaj,65000,3724,1
712,KTM,110000,2622,1
713,Bajaj,70000,3927,1
714,Bajaj,68000,1942,1
715,Hero,30000,3479,1
716,TVS,30000,916,1
717,Yamaha,108000,1213,1
718,Bajaj,150000,2677,1
719,Royal Enfield,174600,2136,1
720,Honda,33000,560,1
721,Bajaj,91500,2627,1
722,Bajaj,94500,3530,1
723,Bajaj,80000,3746,1
724,Suzuki,90000,1151,1
725,Bajaj,26900,2123,1
726,Royal Enfield,72378,3605,1
727,Royal Enfield,110000,1828,1
728,Bajaj,17500,3379,1
729,Yamaha,308000,1334,1
730,Bajaj,150800,2397,1
731,Bajaj,55000,2873,1
732,Bajaj,110000,1690,1
733,Royal Enfield,120000,3869,1
734,TVS,199999,3048,1
735,Yamaha,58000,1851,1
736,Hero,32000,3517,1
737,Bajaj,31500,2928,1
738,Bajaj,21000,255,1
739,Hero,20000,3836,1
740,Honda,52000,3375,1
741,TVS,90000,1765,1
742,Royal Enfield,154900,32,1
743,Royal Enfield,125000,254,1
744,Yamaha,95000,31,1
745,Bajaj,51900,3649,1
746,TVS,40000,4030,1
747,Bajaj,130000,1270,1
748,Honda,60000,3585,1
749,Royal Enfield,133600,300,1
750,Honda,28000,1871,1
751,Hero,20600,2579,1
752,Royal Enfield,112000,4261,1
753,TVS,55000,1171,1
754,Honda,40000,239,1
755,Hero,21000,160,1
756,Suzuki,84000,366,1
757,KTM,160000,2424,1
758,TVS,74700,3053,1
759,Yamaha,48600,1878,1
760,Honda,39300,2804,1
761,Suzuki,26900,3250,1
762,Royal Enfield,100000,2875,1
763,Yamaha,85000,3961,1
764,Hero,30000,1766,1
765,Yamaha,61000,4209,1
766,Yamaha,69825,1273,1
767,Royal Enfield,85000,690,1
768,Bajaj,20000,2769,1
769,Hero,23500,3803,1
770,Suzuki,60000,1487,1
771,Yamaha,75000,3464,1
772,Royal Enfield,120000,3321,1
773,TVS,199999,386,1
774,Yamaha,58000,2162,1
775,Bajaj,21000,1400,1
776,Hero,20000,4139,1
777,Honda,52000,3220,1
778,Yamaha,68900,431,1
779,TVS,59999,4096,1
780,Yamaha,65000,260,1
781,Hyosung,183000,4011,1
782,TVS,66400,1021,1
783,Honda,31500,3171,1
784,Royal Enfield,130000,3220,1
785,Bajaj,100000,1816,1
786,TVS,26500,1192,1
787,Hero,23000,564,1
788,Hero,66000,720,1
789,Yamaha,75000,698,1
790,KTM,170000,1198,1
791,Bajaj,45000,113,1
792,Honda,36500,1292,1
793,TVS,40200,2438,1
794,Bajaj,16000,4215,1
795,Bajaj,19784,2764,1
796,Yamaha,110900,3108,1
797,Royal Enfield,135000,4242,1
798,Honda,72500,65,1
799,Bajaj,33000,4294,1
800,Bajaj,94300,3715,1
801,Bajaj,22000,1927,1
802,Honda,110000,1033,1
803,KTM,118000,1694,1
804,Bajaj,14800,3519,1
805,Royal Enfield,133700,258,1
806,Hero,23000,443,1
807,Bajaj,20000,83,1
808,Royal Enfield,115000,2579,1
809,Bajaj,18500,2533,1
810,Bajaj,170000,2256,1
811,Royal Enfield,114000,3563,1
812,Hero,36000,381,1
813,Royal Enfield,98000,1556,1
814,Bajaj,50000,3072,1
815,Bajaj,150800,2212,1
816,Bajaj,55000,311,1
817,Bajaj,110000,3339,1
818,Hero,32000,480,1
819,Bajaj,31500,1306,1
820,TVS,90000,2938,1
821,Royal Enfield,154900,3483,1
822,Royal Enfield,125000,2159,1
823,Yamaha,95000,126,1
824,Bajaj,51900,510,1
825,TVS,40000,2626,1
826,Bajaj,130000,1319,1
827,Honda,60000,4046,1
828,Royal Enfield,133600,4189,1
829,Honda,28000,319,1
830,Suzuki,84000,4294,1
831,KTM,160000,2576,1
832,TVS,74700,91,1
833,Hero,20600,526,1
834,Suzuki,26900,3960,1
835,Royal Enfield,100000,3622,1
836,Yamaha,85000,1108,1
837,Hero,30000,2135,1
838,Yamaha,61000,1612,1
839,Yamaha,69825,331,1
840,Royal Enfield,117000,3291,1
841,TVS,26000,358,1
842,Royal Enfield,87500,3102,1
843,Bajaj,82000,735,1
844,Hero,45000,1099,1
845,Bajaj,20400,3078,1
846,Kawasaki,355100,4174,1
847,Kawasaki,310000,1888,1
848,Royal Enfield,120000,816,1
849,Honda,52000,1402,1
850,Bajaj,67000,4213,1
851,Royal Enfield,180000,1700,1
852,Hero,22000,3132,1
853,Honda,20000,2296,1
854,Bajaj,195000,953,1
855,Royal Enfield,101900,2578,1
856,Royal Enfield,108000,3486,1
857,Honda,40000,74,1
858,Hero,21000,203,1
859,Yamaha,48600,4265,1
860,Honda,39300,3128,1
861,Honda,45000,4201,1
862,Royal Enfield,90000,3518,1
863,KTM,150000,1189,1
864,Royal Enfield,112000,118,1
865,Hero,45000,2193,1
866,Yamaha,35000,1371,1
867,TVS,90000,2109,1
868,TVS,78000,1115,1
869,Bajaj,21700,852,1
870,Bajaj,21800,524,1
871,Honda,65500,3559,1
872,Royal Enfield,175000,1917,1
873,KTM,95000,3326,1
874,Yamaha,89025,401,1
875,Royal Enfield,140000,3582,1
876,KTM,145000,369,1
877,Royal Enfield,108000,1360,1
878,TVS,93000,1968,1
879,Bajaj,54000,2327,1
880,Bajaj,63647,1442,1
881,KTM,90000,4052,1
882,Royal Enfield,89000,3343,1
883,Bajaj,44000,2607,1
884,Royal Enfield,82000,1678,1
885,Harley-Davidson,386000,3313,1
886,Hero,19000,171,1
887,Bajaj,52000,3637,1
888,Yamaha,115204,3376,1
889,KTM,147000,837,1
890,Bajaj,85000,3246,1
891,Bajaj,33000,2657,1
892,Hero,18600,2484,1
893,Bajaj,20000,3174,1
894,Royal Enfield,120000,2996,1
895,Hero,29500,95,1
896,Hero,51300,429,1
